url,neighborhood,source,dest,matrix
"https://drive.google.com/uc?export=view&id=1S27xheT7IzTCnVEMMkQhDQuhQ2y4qJGs
",east_village,"POLYGON ((154.5 1733.5, 154 1521.5, 643.5 1521.5, 644.5 1736, 154.5 1733.5))","POLYGON ((6282272 1839874.99999986, 6282274 1841025.99999984, 6284997.99899991 1841020.99999985, 6284995.00099991 1839861.99999983, 6282272 1839874.99999986))","[[5.561019678363369, -0.03220348075461637, 0.0], [-0.00786367543648243, 5.416215566382897, 0.0], [6281428.011067403, 1831640.5772450855, 1.0000000000000004]]"
"https://drive.google.com/uc?export=view&id=1S36wgavsEfNJ1KNksdPxMpzIN0byj1ar
",cortez,"POLYGON ((268 1779, 267 1639, 633.5 1631.5, 636.5 1768.5, 268 1779))","POLYGON ((6280594 1842941.99999986, 6280598.99400006 1843695.21999986, 6282840 1843687.99999984, 6282836.99999987 1842925.99999983, 6280594 1842941.99999986))","[[6.0991974526057255, 0.10240470913891442, 0.0], [-0.058663429949837816, 5.467669205521857, 0.0], [6279065.227465846, 1833946.9527140374, 1.0000000000000002]]"
"https://drive.google.com/uc?export=view&id=1SA4OWaWMnQXBYICf6Njf6ej42a5o-ofk
",columbia,"POLYGON ((423 1877.5, 421.5 1654.5, 636 1654.5, 636 1876.5, 423 1877.5))","POLYGON ((6278946 1841436.99999983, 6278953.17300012 1842563.14399985, 6279780 1842558.99999987, 6279769 1841430.99999986, 6278946 1841436.99999983))","[[3.8592304552848535, -0.011936072661526891, 0.0], [0.027780690980132246, 5.065497384565266, 0.0], [6277270.974180275, 1833059.4496675017, 0.9999999999999998]]"
"https://drive.google.com/uc?export=view&id=1SD801gPZJOLjfKDe0-JBVS_ncqr5KZEL
",barrio_logan,"POLYGON ((204 1747.5, 522.5 1490, 632 1627, 234 1947, 204 1747.5))","POLYGON ((6284815.309510723 1836171.631447062, 6284995.965973556 1837498.1724291444, 6287564.770219132 1835343.8962258995, 6286846.508204222 1834458.5886133164, 6284815.309510723 1836171.631447062))","[[6.429321098062317, -0.0773542454552706, 0.0], [0.006307798525634794, 6.604936878351938, 0.0], [6283485.2236223295, 1824651.486951104, 0.9999999999999998]]"
"https://drive.google.com/uc?export=view&id=1SN7akRhgzmSiBwA18GM-1L64ed999gDp
",core,"POLYGON ((174 1813, 173 1693, 647.5 1690.5, 649.5 1812.5, 174 1813))","POLYGON ((6280315 1841426.99999984, 6280318 1842176.99899985, 6283399.60100012 1842164.96199983, 6283395.99999989 1841402.99999985, 6280315 1841426.99999984))","[[6.486773749200544, -0.018203774780514007, 0.0], [-0.05333535428323936, 6.247980787468098, 0.0], [6279284.543113626, 1830852.4476664367, 1.0]]"
"https://drive.google.com/uc?export=view&id=1SXXH0TY68zp3KgJ3haG73D9CIMO3QQJk
",gaslamp,"POLYGON ((476 1944, 475.5 1585.5, 653 1585.5, 656.5 1945, 476 1944))","POLYGON ((6281435 1838724.99999984, 6281433.0009999 1841407.99999986, 6281993.00000013 1841406.99999985, 6281990 1838723.99999983, 6281435 1838724.99999984))","[[3.114465812314112, -0.02663552079514757, 0.0], [-0.01596496048942619, 7.473671769393127, 0.0], [6279980.476604868, 1826890.0250549973, 1.0000000000000004]]"
"https://drive.google.com/uc?export=view&id=1SgK1ALhq7NtWmmUWZO7OEP7pUTMWA9OL
",gaslamp,"POLYGON ((487 1951, 486.5 1584.5, 669 1584.5, 670.5 1951, 487 1951))","POLYGON ((6281435 1838724.99999984, 6281433.0009999 1841407.99999986, 6281993.00000013 1841406.99999985, 6281990 1838723.99999983, 6281435 1838724.99999984))","[[3.0464599333856053, -0.005464439678356666, 0.0], [-0.00694668513790605, 7.320615182552661, 0.0], [6279963.414796187, 1827128.1423231328, 0.9999999999999993]]"
"https://drive.google.com/uc?export=view&id=1Ssx831bTWmZVVELGj2hlvZ3b5gemIDko
",east_village,"POLYGON ((115.5 1730.5, 114 1501.5, 639.5 1501.5, 640.5 1732, 115.5 1730.5))","POLYGON ((6282272 1839874.99999986, 6282274 1841025.99999984, 6284997.99899991 1841020.99999985, 6284995.00099991 1839861.99999983, 6282272 1839874.99999986))","[[5.185172977317563, -0.024313397982827948, 0.0], [-0.01730820631944755, 5.027338939839791, 0.0], [6281705.971899624, 1832329.110289524, 0.9999999999999999]]"
"https://drive.google.com/uc?export=view&id=1StcdPwYtncsFATz4PYvBvfjSSFsD-SQQ
",cortez,"POLYGON ((268 1779, 267 1639, 649.5 1643.5, 652.5 1777.5, 268 1779))","POLYGON ((6280594 1842941.99999986, 6280598.99400006 1843695.21999986, 6282840 1843687.99999984, 6282836.99999987 1842925.99999983, 6280594 1842941.99999986))","[[5.846327248429682, -0.051744094549355225, 0.0], [-0.05505091365993963, 5.5273903936640245, 0.0], [6279126.696010771, 1833886.1127497018, 0.9999999999999999]]"
"https://drive.google.com/uc?export=view&id=1T9PuSuS6hCKKfdXZMis2IdTq44WO0fUY
",columbia,"POLYGON ((411.5 1886, 411 1664.5, 620.5 1664.5, 621 1886, 411.5 1886))","POLYGON ((6278946 1841436.99999983, 6278953.17300012 1842563.14399985, 6279780 1842558.99999987, 6279769 1841430.99999986, 6278946 1841436.99999983))","[[3.937534606024341, -0.024210023716415386, 0.0], [0.03213423363158218, 5.088415824038411, 0.0], [6277273.22909507, 1832976.818180467, 1.0]]"
"https://drive.google.com/uc?export=view&id=1TPcrSFjPgEr553QdR933vFd8-C7pmzuV
",city_center,"POLYGON ((195.5 1827.5, 197 1699, 701 1699, 700.5 1825.5, 195.5 1827.5))","POLYGON ((6280315 1841426.99999984, 6280318 1842176.99899985, 6283399.60100012 1842164.96199983, 6283395.99999989 1841402.99999985, 6280315 1841426.99999984))","[[6.107773718796264, -0.02394158830726076, 0.0], [0.07395504694132701, 5.928338394037055, 0.0], [6278987.449478128, 1831353.5495481102, 1.0000000000000002]]"
"https://drive.google.com/uc?export=view&id=1U5RtrB7adzZE43rtcKKz7YEVA507Ilxt
",marina,"POLYGON ((171 1808, 170 1743, 584.5 1534.5, 583 1811, 171 1808))","POLYGON ((6278929 1839874.99999984, 6278933 1840277.99999986, 6281151 1840266.99999984, 6281156.999 1838723.99999984, 6278929 1839874.99999984))","[[5.380789475973372, -0.01016009547130884, 0.0], [0.005982004426652746, 5.613029679207977, 0.0], [6278002.955795493, 1830112.266830185, 1.0]]"
"https://drive.google.com/uc?export=view&id=1U6euNeHwiffTJacs57DYrKfwv8jTsmhL
",columbia,"POLYGON ((417.5 1879.5, 412 1655.5, 631 1655, 633.5 1879, 417.5 1879.5))","POLYGON ((6278946 1841436.99999983, 6278953.17300012 1842563.14399985, 6279780 1842558.99999987, 6279769 1841430.99999986, 6278946 1841436.99999983))","[[3.7924022767164836, -0.011781089499496222, 0.0], [-0.02715725926470187, 5.031781742672407, 0.0], [6277424.714324609, 1833111.2871154696, 1.0]]"
"https://drive.google.com/uc?export=view&id=1UD3Op4xNbhHwSnfK7Cj25n91gohY6TAL
",marina,"POLYGON ((180.5 1826, 179.5 1759, 596 1552.5, 596 1828.5, 180.5 1826))","POLYGON ((6278929 1839874.99999984, 6278933 1840277.99999986, 6281151 1840266.99999984, 6281156.999 1838723.99999984, 6278929 1839874.99999984))","[[5.338443821058812, -0.01997560781281736, 0.0], [-0.02163729569533982, 5.614292751644011, 0.0], [6278008.864897883, 1830016.4597086885, 1.0]]"
"https://drive.google.com/uc?export=view&id=1UHIkMcBq3vFQCuvQ_kf1uOrhTj0H_WfF
",cortez,"POLYGON ((1448 806, 1443 37, 3548.5 39.5, 3551 806, 1448 806))","POLYGON ((6280594 1842941.99999986, 6280598.99400006 1843695.21999986, 6282840 1843687.99999984, 6282836.99999987 1842925.99999983, 6280594 1842941.99999986))","[[1.0654640858247846, -0.006105183437429486, 0.0], [1.2497720209439983e-06, 0.9868104914935147, 0.0], [6279056.368234674, 1842911.4960797937, 0.9999999999999996]]"
"https://drive.google.com/uc?export=view&id=1UkZaY2G1ecM6XkydV-Tg2952ICpkP9ZO
",east_village,"POLYGON ((134.5 1720.5, 134 1505.5, 624.5 1506.5, 625.5 1721, 134.5 1720.5))","POLYGON ((6282272 1839874.99999986, 6282274 1841025.99999984, 6284997.99899991 1841020.99999985, 6284995.00099991 1839861.99999983, 6282272 1839874.99999986))","[[5.549679775767093, -0.02655338231150145, 0.0], [-0.0077402642156861965, 5.378410597746112, 0.0], [6281540.44076386, 1831778.6871294668, 0.9999999999999998]]"
"https://drive.google.com/uc?export=view&id=1UyXsWwAw3maBtM4Lmielly_r-NZpR8fN
",cortez,"POLYGON ((1493 771, 1498 -13, 3608.5 -10.5, 3611 766, 1493 771))","POLYGON ((6280594 1842941.99999986, 6280598.99400006 1843695.21999986, 6282840 1843687.99999984, 6282836.99999987 1842925.99999983, 6280594 1842941.99999986))","[[1.0604246448063093, -0.004910529687827269, 0.0], [0.0068520227336152225, 0.9709262367170721, 0.0], [6279008.039406532, 1842957.965525757, 1.0000000000000002]]"
"https://drive.google.com/uc?export=view&id=1V7-vADUDfhpxK2OkDXzVD1c2p8iw6vaH
",core,"POLYGON ((210 1805, 208 1687, 683.5 1688, 685 1807.5, 210 1805))","POLYGON ((6280315 1841426.99999984, 6280318 1842176.99899985, 6283399.60100012 1842164.96199983, 6283395.99999989 1841402.99999985, 6280315 1841426.99999984))","[[6.483782866354396, -0.061360574119273086, 0.0], [-0.06765177289507178, 6.367119255669923, 0.0], [6279079.509918094, 1830697.83396651, 0.9999999999999998]]"
"https://drive.google.com/uc?export=view&id=1VQoYwiKybUFrwUwpZoCyl4aWLGMquMu0
",city_center,"POLYGON ((213 1825, 212 1706, 688 1703.5, 688.5 1823, 213 1825))","POLYGON ((6280315 1841426.99999984, 6280318 1842176.99899985, 6283399.60100012 1842164.96199983, 6283395.99999989 1841402.99999985, 6280315 1841426.99999984))","[[6.4766582904309065, -0.007896491878914263, 0.0], [-0.013022905726569079, 6.339585673615534, 0.0], [6278963.20256174, 1830611.1401594863, 1.0000000000000004]]"
"https://drive.google.com/uc?export=view&id=1VfIM7eh6vMEsGvLbBSB6UUzApd3Vsup_
",sherman_height,"POLYGON ((109 1924, 104 1573, 342.5 1574.5, 343.5 1924.5, 109 1924))","POLYGON ((6285842.880290225 1838320.4808238894, 6285858.862213641 1840242.7000765651, 6287154.647679806 1840266.7971412241, 6287147.123088554 1838309.2908856422, 6285842.880290225 1838320.4808238894))","[[5.496704627082752, 0.0031577873368294645, 0.0], [-0.013541610062359656, 5.534449776723949, 0.0], [6285289.178229118, 1829604.3548596369, 0.9999999999999998]]"
"https://drive.google.com/uc?export=view&id=1WXVznBYZmcfHR88fmY9WGDJPyJgBmBIj
",east_village_south,"POLYGON ((156.5 1841.5, 156 1567.5, 621 1561.5, 619 1845, 156.5 1841.5))","POLYGON ((6282272.21743156 1837990.84746804, 6282272 1839874.99999986, 6284995.00099991 1839861.99999983, 6284987 1837946.99999986, 6282272.21743156 1837990.84746804))","[[5.8628564691216605, -0.04282816006040158, 0.0], [0.030425946806606805, 6.813470019410746, 0.0], [6281304.191430675, 1827326.033317198, 1.0000000000000002]]"
"https://drive.google.com/uc?export=view&id=1WjHPFJbhiCNXnQILkb6jDkksl2V9bpEn
",barrio_logan,"POLYGON ((214 1742.5, 511.5 1502, 612 1630, 243 1930, 214 1742.5))","POLYGON ((6284815.309510723 1836171.631447062, 6284995.965973556 1837498.1724291444, 6287564.770219132 1835343.8962258995, 6286846.508204222 1834458.5886133164, 6284815.309510723 1836171.631447062))","[[6.916651638404367, -0.0896706434999103, 0.0], [0.009681997268960314, 7.047596886334217, 0.0], [6283306.226210677, 1823914.6600386025, 1.0]]"
"https://drive.google.com/uc?export=view&id=1WoFmeVPEToTMKSLTF2ryLF7RPrmPvpxU
",cortez,"POLYGON ((261 1785.5, 264 1652, 643 1650, 641 1788.5, 261 1785.5))","POLYGON ((6280594 1842941.99999986, 6280598.99400006 1843695.21999986, 6282840 1843687.99999984, 6282836.99999987 1842925.99999983, 6280594 1842941.99999986))","[[5.9075839784521955, -0.0379658078783127, 0.0], [0.1374047304824763, 5.5686784540087135, 0.0], [6278809.59491403, 1833757.4167740208, 0.9999999999999999]]"
"https://drive.google.com/uc?export=view&id=1WwxA36v23x27hmUYUpXhqvCbHbkWr7zh
",cortez,"POLYGON ((266 1783.5, 267 1642, 644 1645.5, 644 1784.5, 266 1783.5))","POLYGON ((6280594 1842941.99999986, 6280598.99400006 1843695.21999986, 6282840 1843687.99999984, 6282836.99999987 1842925.99999983, 6280594 1842941.99999986))","[[5.938769683565545, -0.06290701808486826, 0.0], [0.04991987184092888, 5.400917887099515, 0.0], [6278928.317181195, 1834084.94527608, 0.9999999999999996]]"
"https://drive.google.com/uc?export=view&id=1X-xvLNyfWDjB_ACiVBUL6DMVXiSHjq1m
",golden_hill,"POLYGON ((114.5 1811, 112.5 1650.5, 575.5 1666, 574.5 1811.5, 114.5 1811))","POLYGON ((6285851.602057546 1841024.0836843997, 6285845.135206968 1842159.1903380603, 6289136.307430387 1842152.8734215647, 6289139.730979964 1841108.5644865632, 6285851.602057546 1841024.0836843997))","[[7.129118006309155, -0.038791685937595896, 0.0], [-0.05937746387033054, 7.119864100858641, 0.0], [6285142.0001004925, 1829273.3477715664, 0.9999999999999997]]"
"https://drive.google.com/uc?export=view&id=1X8koOniLcdClneGfsWFHRkiGm1yZgtO3
",cortez,"POLYGON ((270 1776.5, 268 1637, 652 1641, 652 1775.5, 270 1776.5))","POLYGON ((6280594 1842941.99999986, 6280598.99400006 1843695.21999986, 6282840 1843687.99999984, 6282836.99999987 1842925.99999983, 6280594 1842941.99999986))","[[5.853817057068744, -0.052084839830858314, 0.0], [-0.014194614085522916, 5.527965308282795, 0.0], [6279046.053048752, 1833897.7893046972, 1.0000000000000002]]"
"https://drive.google.com/uc?export=view&id=1XHcELSmWLCUGqZa0HQ7lez2UoYwbwBET
",city_center,"POLYGON ((215.5 1806, 215.5 1690, 678.5 1689, 676.5 1808.5, 215.5 1806))","POLYGON ((6280315 1841426.99999984, 6280318 1842176.99899985, 6283399.60100012 1842164.96199983, 6283395.99999989 1841402.99999985, 6280315 1841426.99999984))","[[6.669311275379602, -0.04939727567442107, 0.0], [0.08553091122096698, 6.419127318715002, 0.0], [6278729.762658638, 1830592.0044075728, 0.9999999999999999]]"
"https://drive.google.com/uc?export=view&id=1XWOXBlVw3SjnIVLkd77jm0Xdj_an0v0A
",gaslamp,"POLYGON ((483 1943, 482.5 1575.5, 663 1574.5, 666.5 1943, 483 1943))","POLYGON ((6281435 1838724.99999984, 6281433.0009999 1841407.99999986, 6281993.00000013 1841406.99999985, 6281990 1838723.99999983, 6281435 1838724.99999984))","[[3.0630476947523784, 0.014369056248996984, 0.0], [-0.015294714887663449, 7.290669126842569, 0.0], [6279982.230038636, 1827233.4687597079, 1.0]]"
"https://drive.google.com/uc?export=view&id=1XZRp1h6zf41fFUbfVNbYH-uGtPlY5dRE
",east_village,"POLYGON ((750.5 483.5, 745 -727, 3482.5 -722, 3477 504.5, 750.5 483.5))","POLYGON ((6282272 1839874.99999986, 6282274 1841025.99999984, 6284997.99899991 1841020.99999985, 6284995.00099991 1839861.99999983, 6282272 1839874.99999986))","[[0.9968744194624568, -0.007801966458968561, 0.0], [0.0020831620390644227, 0.947867155357971, 0.0], [6281527.846779166, 1840571.733095788, 0.9999999999999997]]"
"https://drive.google.com/uc?export=view&id=1XgXzKJr2kqJDKutsj20EJVKplhpaIq-3
",core,"POLYGON ((206 1808, 208 1688, 677.5 1689, 678 1808.5, 206 1808))","POLYGON ((6280315 1841426.99999984, 6280318 1842176.99899985, 6283399.60100012 1842164.96199983, 6283395.99999989 1841402.99999985, 6280315 1841426.99999984))","[[6.5453597970641075, -0.0482904021015165, 0.0], [0.06869367993500403, 6.312553214898916, 0.0], [6278841.544397117, 1830777.642489372, 1.0000000000000004]]"
"https://drive.google.com/uc?export=view&id=1XjBhIT8xcavDqORne2ZC1DUZx7H5k648
",gaslamp,"POLYGON ((481 1948, 485.5 1582.5, 666 1581.5, 664.5 1949, 481 1948))","POLYGON ((6281435 1838724.99999984, 6281433.0009999 1841407.99999986, 6281993.00000013 1841406.99999985, 6281990 1838723.99999983, 6281435 1838724.99999984))","[[3.0630874705582136, -0.005827420397166977, 0.0], [0.026422847350766537, 7.320498137738132, 0.0], [6279907.129338759, 1827146.8370583674, 0.9999999999999998]]"
"https://drive.google.com/uc?export=view&id=1XliDGHnr69WBoWv8SH4xU-YVVMcu8nCE
",golden_hill,"POLYGON ((76 1845.5, 76.5 1686, 539.5 1702.5, 537.5 1846.5, 76 1845.5))","POLYGON ((6285851.602057546 1841024.0836843997, 6285845.135206968 1842159.1903380603, 6289136.307430387 1842152.8734215647, 6289139.730979964 1841108.5644865632, 6285851.602057546 1841024.0836843997))","[[7.1161300496483735, -0.051347940897633504, 0.0], [0.023664112132015216, 7.177097067309281, 0.0], [6285263.985008214, 1828922.6021097081, 0.9999999999999999]]"
"https://drive.google.com/uc?export=view&id=1Xm-tEFsCdiUeaSCabMS8CIm0vN8rmtna
",columbia,"POLYGON ((2324.5 1316, 2319.5 87, 3518.5 97, 3521 1321, 2324.5 1316))","POLYGON ((6278946 1841436.99999983, 6278953.17300012 1842563.14399985, 6279780 1842558.99999987, 6279769 1841430.99999986, 6278946 1841436.99999983))","[[0.6886836750683548, -0.009991670567625215, 0.0], [0.005298224078793207, 0.9189587771646831, 0.0], [6277346.7477480825, 1841378.6247430262, 1.0000000000000004]]"
"https://drive.google.com/uc?export=view&id=1XpI8PeRFmU26Ygt9dipbc3LPH4b7BtA3
",columbia,"POLYGON ((420.5 1879.5, 419.5 1655.5, 636 1657, 636.5 1880.5, 420.5 1879.5))","POLYGON ((6278946 1841436.99999983, 6278953.17300012 1842563.14399985, 6279780 1842558.99999987, 6279769 1841430.99999986, 6278946 1841436.99999983))","[[3.8144528371130746, -0.05258360027845929, 0.0], [0.027809911419479263, 5.0373587595165334, 0.0], [6277298.363945804, 1833118.6267570804, 0.9999999999999999]]"
"https://drive.google.com/uc?export=view&id=1Xy-jCfOGxR-1YtWPsVyDcPrHvDel_Nd0
",east_village,"POLYGON ((128.5 1722.5, 128 1508.5, 620.5 1509.5, 619.5 1724, 128.5 1722.5))","POLYGON ((6282272 1839874.99999986, 6282274 1841025.99999984, 6284997.99899991 1841020.99999985, 6284995.00099991 1839861.99999983, 6282272 1839874.99999986))","[[5.538322772795686, -0.03201342435609601, 0.0], [0.018151905943285338, 5.390875551223481, 0.0], [6281533.389243589, 1831745.6482720112, 1.0]]"
"https://drive.google.com/uc?export=view&id=1YSr11zVKNsp4EL-XojZkwd4MYLHY9pfW
",sherman_height,"POLYGON ((73 1959, 71 1607.5, 309.5 1609, 309 1959.5, 73 1959))","POLYGON ((6285842.880290225 1838320.4808238894, 6285858.862213641 1840242.7000765651, 6287154.647679806 1840266.7971412241, 6287147.123088554 1838309.2908856422, 6285842.880290225 1838320.4808238894))","[[5.479361489680188, 0.0034542841046075576, 0.0], [0.02176645928725301, 5.526585167741249, 0.0], [6285417.549112338, 1829426.1124659658, 1.0000000000000004]]"
"https://drive.google.com/uc?export=view&id=1Yx7z3xyj9cD1G2Ku24s_vcgTq838S5Wx
",east_village,"POLYGON ((129.5 1733.5, 128 1520.5, 618.5 1517.5, 619.5 1732, 129.5 1733.5))","POLYGON ((6282272 1839874.99999986, 6282274 1841025.99999984, 6284997.99899991 1841020.99999985, 6284995.00099991 1839861.99999983, 6282272 1839874.99999986))","[[5.555231601410424, 0.006441273945219301, 0.0], [-0.020764310489018046, 5.403470267908941, 0.0], [6281591.547958288, 1831658.224546712, 1.0]]"
"https://drive.google.com/uc?export=view&id=1Z8d_6se08ypzSrLyzrToyWIUdj_jZhfp
",cortez,"POLYGON ((269 1783.5, 267 1642, 644 1645.5, 644 1784.5, 269 1783.5))","POLYGON ((6280594 1842941.99999986, 6280598.99400006 1843695.21999986, 6282840 1843687.99999984, 6282836.99999987 1842925.99999983, 6280594 1842941.99999986))","[[5.962824996547417, -0.06327875821532164, 0.0], [-0.014329516651848055, 5.401604323612291, 0.0], [6279023.009301912, 1834083.985503464, 1.0000000000000002]]"
"https://drive.google.com/uc?export=view&id=1ZIAx8yEhyotF8dyfmpTAwT9sXpMbMgdc
",east_village,"POLYGON ((137.5 1725.5, 137 1516.5, 612.5 1513.5, 612.5 1725, 137.5 1725.5))","POLYGON ((6282272 1839874.99999986, 6282274 1841025.99999984, 6284997.99899991 1841020.99999985, 6284995.00099991 1839861.99999983, 6282272 1839874.99999986))","[[5.730684801349244, 0.001293903514138496, 0.0], [0.005126119363269674, 5.493377633962143, 0.0], [6281478.154580917, 1831545.5565085427, 0.9999999999999999]]"
"https://drive.google.com/uc?export=view&id=1ZJZBsqYXXCkWhViNcxxLfp000eYUbi9t
",marina,"POLYGON ((180.5 1807.5, 179 1741, 595 1532.5, 597.5 1806, 180.5 1807.5))","POLYGON ((6278929 1839874.99999984, 6278933 1840277.99999986, 6281151 1840266.99999984, 6281156.999 1838723.99999984, 6278929 1839874.99999984))","[[5.319698442657127, 0.03320675489601513, 0.0], [-0.06996016709306285, 5.6647864104796986, 0.0], [6278098.910671942, 1830019.7697767017, 0.9999999999999999]]"
"https://drive.google.com/uc?export=view&id=1Zb2WTZlz7sHgCeeAZTcFYmrFFw2Y_gZp
",sherman_height,"POLYGON ((83.5 1930, 81.5 1554, 335.5 1557, 335.5 1931.5, 83.5 1930))","POLYGON ((6285842.880290225 1838320.4808238894, 6285858.862213641 1840242.7000765651, 6287154.647679806 1840266.7971412241, 6287147.123088554 1838309.2908856422, 6285842.880290225 1838320.4808238894))","[[5.13822466163133, -0.020800556233840615, 0.0], [0.0176234781010028, 5.169463270517315, 0.0], [6285396.269438511, 1830278.1438846632, 1.0000000000000002]]"
"https://drive.google.com/uc?export=view&id=1ZxcmgbSXcuf7j0P40jNKSfhRQP5uq5NN
",east_village,"POLYGON ((124.5 1722.5, 126 1508.5, 617.5 1510.5, 618.5 1724, 124.5 1722.5))","POLYGON ((6282272 1839874.99999986, 6282274 1841025.99999984, 6284997.99899991 1841020.99999985, 6284995.00099991 1839861.99999983, 6282272 1839874.99999986))","[[5.527046007672374, -0.03742733995260688, 0.0], [0.018191279690239724, 5.403434938272414, 0.0], [6281551.357597645, 1831725.931786705, 1.0]]"
"https://drive.google.com/uc?export=view&id=1_43cswrv_720AiCAfmFTj0HgShwyFbwD
",columbia,"POLYGON ((425 1872.5, 425 1650, 640.5 1650, 639 1872.5, 425 1872.5))","POLYGON ((6278946 1841436.99999983, 6278953.17300012 1842563.14399985, 6279780 1842558.99999987, 6279769 1841430.99999986, 6278946 1841436.99999983))","[[3.841195603499032, -0.023632964117807763, 0.0], [0.05378605283416799, 5.06541247321287, 0.0], [6277222.356055063, 1833088.6598806786, 0.9999999999999996]]"
"https://drive.google.com/uc?export=view&id=1_JlHjJXLcS9HBdDojQD-OU5YLcR51SfT
",marina,"POLYGON ((170 1809, 168.5 1741.5, 585.5 1534, 586.5 1810.5, 170 1809))","POLYGON ((6278929 1839874.99999984, 6278933 1840277.99999986, 6281151 1840266.99999984, 6281156.999 1838723.99999984, 6278929 1839874.99999984))","[[5.323754283795208, -0.0093608545451928, 0.0], [-0.041972497737645456, 5.602538500517306, 0.0], [6278104.467131558, 1830132.159152276, 1.0000000000000002]]"
"https://drive.google.com/uc?export=view&id=1_Ku4FaybtgRAlG4WE6P57v_gOxdufK-B
",east_village_south,"POLYGON ((156.5 1834.5, 155 1560.5, 621 1550.5, 622 1834, 156.5 1834.5))","POLYGON ((6282272.21743156 1837990.84746804, 6282272 1839874.99999986, 6284995.00099991 1839861.99999983, 6284987 1837946.99999986, 6282272.21743156 1837990.84746804))","[[5.837522661517364, 0.015796241971241683, 0.0], [-0.011872032422515968, 6.813517854354482, 0.0], [6281383.0689744875, 1827364.5119789625, 1.0]]"
"https://drive.google.com/uc?export=view&id=1_Ny7ae0ecHg67tc3cbvp7Q701b-wo4Cc
",east_village_south,"POLYGON ((155.5 1850.5, 152 1578.5, 617 1567.5, 620 1850, 155.5 1850.5))","POLYGON ((6282272.21743156 1837990.84746804, 6282272 1839874.99999986, 6284995.00099991 1839861.99999983, 6284987 1837946.99999986, 6282272.21743156 1837990.84746804))","[[5.849546193218771, 0.02361798656982041, 0.0], [-0.05413322639497167, 6.849814252437633, 0.0], [6281465.554367639, 1827185.2790520047, 1.0]]"
"https://drive.google.com/uc?export=view&id=1_xOiZKFj5XjESZm0amiAQWQb3vydfwIp
",cortez,"POLYGON ((256 1797.5, 257 1648, 667 1656, 661 1796.5, 256 1797.5))","POLYGON ((6280594 1842941.99999986, 6280598.99400006 1843695.21999986, 6282840 1843687.99999984, 6282836.99999987 1842925.99999983, 6280594 1842941.99999986))","[[5.500283962202231, -0.07373607780928246, 0.0], [0.15746398805739048, 5.217221158875184, 0.0], [6278914.446158974, 1834349.6441411793, 1.0000000000000002]]"
"https://drive.google.com/uc?export=view&id=1aQZ5XbW3FDX-1eNDrzXJqY3dFNx4cD_3
",barrio_logan,"POLYGON ((214 1747, 510 1507.5, 612.5 1636, 248 1933, 214 1747))","POLYGON ((6284815.309510723 1836171.631447062, 6284995.965973556 1837498.1724291444, 6287564.770219132 1835343.8962258995, 6286846.508204222 1834458.5886133164, 6284815.309510723 1836171.631447062))","[[6.872142284554445, -0.10831031702074699, 0.0], [-0.1252458438904264, 7.080285180075664, 0.0], [6283547.064868385, 1823832.8951216235, 0.9999999999999999]]"
"https://drive.google.com/uc?export=view&id=1aQedr8rzCfNHYkL2_R-GfU1YeGwRFi67
",sherman_height,"POLYGON ((90.5 1940, 87.5 1564.5, 342 1568, 341.5 1941.5, 90.5 1940))","POLYGON ((6285842.880290225 1838320.4808238894, 6285858.862213641 1840242.7000765651, 6287154.647679806 1840266.7971412241, 6287147.123088554 1838309.2908856422, 6285842.880290225 1838320.4808238894))","[[5.143207111915569, -0.02632384700439044, 0.0], [0.014183415691811722, 5.179802107726329, 0.0], [6285368.289466912, 1830207.703734481, 0.9999999999999998]]"
"https://drive.google.com/uc?export=view&id=1aaoQk_9m4bhHQDtv1cJvBlErCTdcQMoi
",east_village,"POLYGON ((135.5 1729.5, 132 1515.5, 623.5 1511.5, 624.5 1728, 135.5 1729.5))","POLYGON ((6282272 1839874.99999986, 6282274 1841025.99999984, 6284997.99899991 1841020.99999985, 6284995.00099991 1839861.99999983, 6282272 1839874.99999986))","[[5.55503003351569, 0.011754201354020864, 0.0], [-0.04625554896856318, 5.365658566635039, 0.0], [6281605.074022825, 1831743.1433829695, 0.9999999999999997]]"
"https://drive.google.com/uc?export=view&id=1axODAzv9BOjVlHQBtpIqD7qKaHV4Uh3M
",golden_hill,"POLYGON ((117 1809, 116.5 1646.5, 578 1664.5, 576.5 1808.5, 117 1809))","POLYGON ((6285851.602057546 1841024.0836843997, 6285845.135206968 1842159.1903380603, 6289136.307430387 1842152.8734215647, 6289139.730979964 1841108.5644865632, 6285851.602057546 1841024.0836843997))","[[7.143842043688825, -0.050185690903402344, 0.0], [-0.012322001597703351, 7.10253218785899, 0.0], [6285035.6239765715, 1829326.1188514947, 1.0]]"
"https://drive.google.com/uc?export=view&id=1breARWx_qF7WYkesvJLWH2W05H1_xW14
",east_village,"POLYGON ((89.5 1738.5, 88 1511.5, 614.5 1513.5, 614.5 1743, 89.5 1738.5))","POLYGON ((6282272 1839874.99999986, 6282274 1841025.99999984, 6284997.99899991 1841020.99999985, 6284995.00099991 1839861.99999983, 6282272 1839874.99999986))","[[5.180243641391818, -0.04839320492867202, 0.0], [-0.005967327157448315, 5.060343101001193, 0.0], [6281822.953433084, 1832231.7356638613, 1.0]]"
